word	count
jaunās	8
malkas	8
piespieda	8
paliku	8
tukša	8
uzvilka	8
netrūkst	8
paņēmis	8
dēla	8
godībās	8
sānos	8
skatījies	8
saimniecei	8
uzstāja	8
glābt	8
«nezin	8
pagājis	8
piekļūt	8
grēks	8
izlaist	8
guļam	8
šūpulī	8
saimnieci	8
puisim	8
redzēdams	8
mīļie	8
rindā	8
nebija	8
vislabāk	8
sliekšņa	8
sēdēdams	8
ciema	8
nesdams	8
tukšu	8
«ir	8
paliktu	8
meli	8
ciest	8
atriebties	8
notikumu	8
koris	8
rindas	8
katru	8
skaists	8
darīs	8
valstī	8
drauga	8
nospriež	8
uzdots	8
grožu	8
augstā	8
pārliecinājies	8
atradu	8
dalības	8
pieiet	8
posta	8
parādījās	8
stadula	8
krodzinieka	8
nākšot	8
jāgaida	8
dabūs	8
nopūzdamies	8
ilgu	8
kauns	8
stāstu	8
ēšanas	8
liec	8
smiekliem	8
starpām	8
nieka	8
aizvest	8
papīrus	8
smiedamies	8
zinātu	8
katram	8
nezinātu	8
kakta	8
visupirms	8
notiek	8
brīžos	8
dzīvs	8
dzīt	8
nelaida	8
puišiem	8
gādāšanu	8
lielākas	8
bojā	8
braukšanu	8
aizgājusi	8
nezini	8
stāvēt	8
maize	8
nabagu	8
jūtas	8
meklē	8
jāsāk	8
gādāšanas	8
netīši	8
jācieš	8
izdot	8
nenāk	8
ceru	8
liks	8
bijām	8
izbailes	8
dzīve	8
pieminu	8
nereti	8
krēslu	8
sirdij	8
spējis	8
redzēju	8
uzticību	8
paturēja	8
atradusi	8
gaidīdami	8
čangaliena	8
sirdīties	8
gudrība	8
celt	8
izdošanas	8
norā	8
neklausījās	8
saņem	8
pirkt	8
spārniem	8
ich	8
divpadsmit	8
saimes	8
drīkstot	8
nieks	8
skaidra	8
līdzīgs	8
viesību	8
dziedāšanas	8
tēvijas	8
tautai	8
bērēs	8
lēti	8
vedēju	8
aizbildināties	8
publikas	8
apliecināja	8
likteņa	8
kārtības	8
sacīju	8
apņēmās	8
būdama	8
reizēs	8
neiešu	8
pretinieks	8
domādama	8
dēlam	8
pirmām	8
rubļus	8
daļā	8
šādām	8
mērniekus	8
rakt	8
kļuva	8
bijušas	8
tiks	8
nerunāja	8
lauku	8
pazīstamu	8
iedrošināties	8
komisija	8
domājams	8
nākošās	8
nedomāja	8
da	8
otriem	8
pieminētās	8
pieminētais	8
solījies	8
notikumi	8
sudmalām	8
gaismas	8
dāvanām	8
krist	8
grēcinieki	8
tiekot	8
zināmo	8
drošā	8
netaisni	8
atnākam	8
nezināms	8
staciju	8
visapkārt	8
vispārīga	8
valdībām	8
malšanas	8
notikumiem	8
septiņpadsmitā	8
lielmāte	8
manus	7
skolu	7
sestdien	7
gabalus	7
dažādām	7
gaidīšana	7
silts	7
pārāk	7
«cik	7
gaidīdama	7
vakaros	7
stūrī	7
zināšu	7
«mums	7
šāds	7
saujā	7
mazais	7
labad	7
stūra	7
viesis	7
nogājis	7
nopūzdamās	7
ūdenī	7
sūta	7
vecas	7
stiprs	7
apģērba	7
māca	7
«tāpat	7
kādai	7
saule	7
tiesā	7
ziema	7
dažā	7
divu	7
kalpa	7
apziņas	7
stipra	7
aukas	7
vieni	7
pieminētie	7
lielījās	7
ieraudzīdama	7
vezumiem	7
nākošo	7
braucēju	7
zaļo	7
lopus	7
aizejot	7
ņemdams	7
plecus	7
garus	7
svārkus	7
nelīdzēja	7
sieviešiem	7
tiesība	7
gabalā	7
nedēļām	7
ratus	7
auksta	7
vakariņas	7
sveces	7
atbilde	7
stāstījusi	7
radi	7
trīsdesmit	7
vietām	7
«paldies	7
«ej	7
trīnīti	7
apakšā	7
aicināts	7
aicina	7
atspīdēja	7
braukdams	7
sāniem	7
lielmaņi	7
valdinieki	7
izskrēja	7
lielmaņiem	7
ceļiem	7
nepaskatīdamies	7
ļauns	7
pieres	7
netīšu	7
dodat	7
kalpone	7
ilzei	7
paķēra	7
ieraduma	7
trīnītes	7
meitām	7
stāvēdams	7
līt	7
nostājās	7
glābjat	7
pavēlēja	7
traukus	7
pusbalsī	7
gājuši	7
sākuši	7
uztura	7
kaps	7
nāku	7
sametās	7
darīdams	7
žēlumu	7
izšķīrās	7
atstatuma	7
otrtik	7
zirgam	7
visos	7
fahren	7
zināmi	7
gaidāmiem	7
vieglu	7
redzējusi	7
atslēgas	7
īpašs	7
nolūks	7
precēties	7
platām	7
ieiet	7
tabaku	7
lūpas	7
vājības	7
gudrību	7
«viņš	7
neturēja	7
nazi	7
valdnieki	7
sveci	7
balsu	7
tūkstoši	7
pieņem	7
dibenu	7
jaukumu	7
stipru	7
dzīšanas	7
izdarīja	7
tici	7
nedabūs	7
rubli	7
zu	7
soļus	7
aunu	7
vajadzēšot	7
spēdams	7
pastāvēt	7
grūtā	7
slava	7
audzēkni	7
gaidāms	7
virves	7
atstatu	7
vājums	7
sekmes	7
cerēja	7
veselības	7
sataisīties	7
zied	7
brangi	7
darījuši	7
lielākai	7
pestīšanas	7
redzētu	7
drošāk	7
izsacījis	7
vecāki	7
rūpju	7
viņos	7
jānes	7
pienākums	7
nedzirdēja	7
pusnaktij	7
valdīja	7
satrūkās	7
dotu	7
locekli	7
naktis	7
dzīvoklī	7
piepalīdzēja	7
vājniece	7
dzīvība	7
mūžīgi	7
godības	7
nejauki	7
pirmiem	7
piemiņu	7
iesākās	7
pacelt	7
ceļos	7
svēto	7
saimniekus	7
atvērās	7
izturēšanās	7
vecākā	7
galam	7
reģisteri	7
ienācis	7
strādādams	7
maksā	7
lielāka	7
pielaist	7
turot	7
padomājis	7
apķērās	7
dabūsi	7
ieradumam	7
nepalīdzēja	7
atnesa	7
ievērojams	7
izlietot	7
pilnīgas	7
jābrīnās	7
trūkums	7
tautieši	7
slaucīja	7
dzirdējuši	7
paēduši	7
viesus	7
«kam	7
neiet	7
rubel	7
svarīgu	7
zemnieku	7
pavadījis	7
nesacīja	7
redzēdami	7
griežas	7
lāgu	7
biji	7
viegls	7
šķirties	7
izskaidroja	7
tikšot	7
māti	7
domu	7
tirgošanās	7
sveiks	7
pateicības	7
miegu	7
ardievu	7
laimība	7
asaru	7
briesmas	7
vajadzībām	7
nācu	7
pārestību	7
robežām	7
jāmeklē	7
spējams	7
nesaprata	7
atļaut	7
parāda	7
saņemdams	7
ausīs	7
juhai	7
lūgšanas	7
nepacietību	7
ietu	7
aizmirsa	7
lodziņa	7
vienos	7
pazīstamais	7
ikkatras	7
ceļ	7
darbiniekiem	7
bailību	7
locekļiem	7
domāts	7
ejam	7
pastāvēja	7
klausīdamies	7
varēsat	7
ziņkārību	7
turēdami	7
solīdamies	7
īsto	7
ķeņča	7
atlaida	7
vājībā	7
trūkumu	7
darbojās	7
noru	7
priekšnieku	7
bisaram	7
dancošana	7
kuplejas	7
vielas	7
gads	7
malējiem	7
trūkuma	7
pieminēju	7
hern	7
brīnumu	7
pazuda	7
klājās	7
dzīva	7
viesnīcas	7
glabāšanā	7
policija	7
atdarīja	7
zvana	7
ērģeļu	7
meitiņa	7
fir	7
dus	7
glabāt	7
grabovski	7
mācītāj	7
lielmātes	7
dzīvoju	6
kalniņā	6
solījās	6
svētdien	6
apģērbs	6
tuvojas	6
mati	6
uzticīgi	6
rādīdama	6
baltā	6
skaista	6
spriedumu	6
āru	6
spieķīti	6
nogurusi	6
rinda	6
baznīcēni	6
labpatikšanu	6
palīdzības	6
sāpīgi	6
atlaist	6
rociņas	6
sudraba	6
aiziedama	6
atstāju	6
pēdējam	6
gaidīdams	6
«šī	6
abēju	6
tikmēr	6
skaidrs	6
atgriezās	6
klusā	6
pantiņu	6
jūras	6
jautrums	6
nastas	6
svešs	6
valstij	6
vilkās	6
sieviņa	6
govis	6
piecas	6
paiet	6
jāņem	6
jēru	6
otrai	6
nudien	6
saraudams	6
ādas	6
misiņa	6
dzirdi	6
zābaki	6
mesties	6
sniegs	6
uzkliedza	6
«labāk	6
«hm	6
«tādēļ	6
ciematu	6
rāda	6
varēdams	6
vīlies	6
dzīvē	6
brokastīm	6
«stāsti	6
negribas	6
brāļa	6
darīsi	6
vecīti	6
ielicis	6
jauno	6
braucu	6
izejot	6
šādi	6
mazi	6
«mans	6
godību	6
dziedātājs	6
manta	6
cimdu	6
atzveltni	6
pag	6
mūžā	6
priekšiņā	6
ienākdams	6
jāstaigā	6
melnu	6
prasa	6
laulāti	6
ienākusi	6
kambari	6
puikam	6
«redzēs	6
spēji	6
ellē	6
zīmējas	6
lielos	6
zobus	6
pļavā	6
strādniekiem	6
kaudzes	6
bailīgs	6
andrievs	6
pieskrēja	6
puiku	6
briesmīgs	6
kreisā	6
kalnā	6
iesitās	6
kliegt	6
kliegdama	6
ciematiem	6
skraidīja	6
līdzcietību	6
nedarīja	6
apskatījies	6
kāpt	6
nedrīkstot	6
krogs	6
cēlies	6
atnākuši	6
dzirdēdami	6
klausoties	6
atlicies	6
noturēja	6
salicis	6
uzceldamies	6
«ka	6
raud	6
mežu	6
cilvēkus	6
turēdama	6
pārņēma	6
dzērienu	6
atradīs	6
dodams	6
dzied	6
slātavietis	6
švaukstē	6
līdza	6
darīšanām	6
manīt	6
vaina	6
andeles	6
šalli	6
smīnēdams	6
niekus	6
lielums	6
raus	6
sizdams	6
ejat	6
nometa	6
nepalika	6
jāmaksā	6
gudrs	6
kumosu	6
parādīt	6
ķērās	6
nolikts	6
«nekā	6
kreiso	6
dzīvodami	6
apsolījās	6
vezumus	6
joku	6
kāpostu	6
vienīgā	6
apraudzīt	6
finf	6
beigts	6
astuņi	6
saderību	6
sacīdami	6
zagli	6
jāšķiras	6
pagaidi	6
gadā	6
ticis	6
dvēsele	6
nedēļa	6
traks	6
brilli	6
darbam	6
grūtums	6
šonakt	6
miegs	6
mūra	6
gaidot	6
tāļumā	6
šaubīšanās	6
dēvēt	6
tevim	6
jautājumu	6
ziediem	6
redzēsi	6
augļi	6
atlīdzināt	6
kapiem	6
daru	6
kokiem	6
ļaunumu	6
vienkārt	6
varēsi	6
vēlētos	6
rūpēm	6
tavi	6
aplam	6
uzticēties	6
ņēmis	6
apmierināt	6
īsu	6
jūrā	6
sacēlās	6
mīļa	6
nobraukt	6
domājot	6
gaida	6
laimības	6
laiž	6
pulksten	6
krūtis	6
iemiga	6
klusums	6
neuzdrošinājās	6
lejup	6
tuvoties	6
traucēt	6
savādā	6
paceldams	6
balsis	6
priekiem	6
dvēseli	6
rūpīgi	6
pateicību	6
redzējuši	6
svešinieks	6
uzturēties	6
nolaidis	6
liekot	6
piecēlās	6
aprunāties	6
ilgāku	6
stigas	6
ceturtais	6
neklausīdamies	6
«pie	6
lielam	6
jātaisa	6
vajadzībai	6
jāzina	6
aicināt	6
piecdesmit	6
rakstīt	6
patikšanas	6
kamanām	6
sāktu	6
spēju	6
dūšīgi	6
izdošanu	6
stājās	6
duci	6
piespiest	6
nezināšanas	6
svarīga	6
parādā	6
bērinieku	6
bērinieki	6
dziedam	6
vīnu	6
balsīm	6
rakstus	6
garīgi	6
brīvība	6
izskatu	6
dziedādami	6
kliegšana	6
patīkami	6
mēģināt	6
dzejoļus	6
«ar	6
nogājusi	6
izdoties	6
andžam	6
turējis	6
ievērot	6
nesaki	6
noveda	6
dziedāšana	6
ēdiena	6
brīvības	6
«urā	6
runātāju	6
aizstāvēt	6
sēdās	6
labo	6
pudele	6
uzsaukdams	6
ticu	6
ņemtu	6
savi	6
dzīvokli	6
atstādams	6
sadzīves	6
«šis	6
nevajadzēs	6
basām	6
skaņas	6
pilnām	6
iemeta	6
augsta	6
petak	6
glāzes	6
jaunam	6
notiekot	6
atļauj	6
pierunāt	6
pasteidzās	6
katra	6
tiešām	6
dārgā	6
grūtām	6
iedomāt	6
jābaidās	6
nevari	6
nenāks	6
iedomāju	6
nemierīga	6
rulli	6
ruļļa	6
simti	6
ļāva	6
in	6
veiklumu	6
simts	6
roka	6
paturēt	6
nedrīkstēja	6
ielika	6
sāpju	6
pārliecināšanās	6
pirmkārt	6
teņa	6
uzlūkodams	6
labdarības	6
priekšējā	6
juchai	6
kori	6
dziedātājiem	6
locekļus	6
pametums	6
vajadzībās	6
dāvināt	6
paskatījās	6
siet	6
grēcinieks	6
atveda	6
cietuma	6
žēlastība	6
priekšnieks	6
mācību	6
noziedznieks	6
strādnieku	6
kādās	6
taīs	6
pienākuma	6
līkumu	6
uzmanīgi	6
savāda	6
gādāja	6
ciemiem	6
vērtībā	6
zināmās	6
saņemts	6
nevarēdams	6
dziļās	6
lakatiņu	6
dzerdams	6
gaidījis	6
lodziņu	6
iekritis	6
apcietināt	6
izvēlētie	6
zinās	6
iziešanas	6
riebumu	6
žēlabām	6
dvašu	6
atriebšanās	6
viltības	6
uzlūkoja	6
šādos	6
spēdami	6
priedēs	6
īpaša	6
ārpuses	6
komiteju	6
miegā	6
«pēc	6
pasludināja	6
dancošanu	6
īstās	6
vēlēt	6
prezidentu	6
kārtībnieki	6
parādīja	6
domādami	6
istabās	6
atdarījās	6
ārpusi	6
svešo	6
mēteli	6
cimdus	6
mihr	6
ordonances	6
skan	6
deiwel	6
kavēšanās	6
traipekli	6
kučieram	6
stāstīšanu	6
guļamā	6
nevarat	6
vekseli	6
numura	6
piesēsties	6
gaiss	6
sāks	6
draudze	6
bauer	6
zwei	6
wolgeboren	6
somiņā	6
vērtība	6
upē	6
laivu	6
airi	6
zvanīt	6
laulāta	6
nedabūju	6
«veco	5
iesi	5
lakatus	5
skaistas	5
gali	5
redzama	5
mīlīgs	5
negaisa	5
apģērbu	5
mazā	5
labiem	5
skolotāja	5
iesācis	5
miltu	5
durvīs	5
iztrūkusies	5
eņģeļu	5
iedod	5
žēlīgam	5
svētību	5
noslaucīja	5
puisēnu	5
teicu	5
pasaku	5
apgabala	5
dārza	5
malās	5
vispāri	5
pusēs	5
piemin	5
izskaidrojumu	5
aizmirst	5
noskatījās	5
runādama	5
lejā	5
smagās	5
noziegums	5
kavējās	5
liet	5
dziļa	5
atminējās	5
piedzīvojuši	5
ledus	5
smagu	5
šķiršanās	5
gultu	5
neko	5
skatoties	5
cietis	5
atstāj	5
koki	5
tuvojās	5
lopiņus	5
vīrieši	5
soļiem	5
cieši	5
pienācējs	5
puķīti	5
pīpēdams	5
sniegdams	5
mazas	5
galos	5
svārku	5
dziļu	5
viešņa	5
grūtumu	5
rokai	5
jostu	5
muguru	5
valkāja	5
dzirdējusi	5
vezums	5
darījusi	5
ausīm	5
braucējs	5
īss	5
jādomā	5
iedzīvotāji	5
pirms	5
paspārnē	5
vakariņām	5
saldi	5
skatās	5
žēloties	5
garo	5
īsa	5
nomira	5
patika	5
vēlreiz	5
saņemdama	5
piesēdies	5
kalpones	5
nomanāma	5
ienesa	5
augsti	5
radu	5
drīkstēja	5
kažokā	5
piedzīvots	5
pagalmu	5
zobu	5
kaktiem	5
zābaku	5
ēda	5
dzīvojis	5
teicis	5
«redz	5
dusmu	5
spaini	5
siens	5
nestāv	5
ātrumā	5
aizskrēja	5
zibens	5
pārmest	5
rāva	5
deg	5
vispēdīgi	5
liesmas	5
neganta	5
cietā	5
traki	5
salmu	5
zināšana	5
šķērsu	5
vietai	5
zagļi	5
līda	5
netiks	5
noturēt	5
piena	5
stundu	5
kliegšanas	5
ieraugu	5
rimties	5
iešot	5
«viņa	5
klausies	5
nobālēja	5
klusa	5
tecēja	5
upes	5
jāšus	5
redzamas	5
neatradīs	5
nepatīk	5
uzlēca	5
svēts	5
svarīgā	5
«runas	5
postu	5
met	5
dabu	5
svētdienās	5
uzticēt	5
rībēšana	5
ķēde	5
augstākā	5
riju	5
nach	5
tirgu	5
atdevis	5
meklējis	5
nopelnīt	5
izturēt	5
ķēra	5
dvēseļu	5
iesākuma	5
citādu	5
tirgū	5
aitiešu	5
drūzma	5
uztaisīt	5
pulksteņu	5
pulkstens	5
aizstājās	5
«ē	5
kabatās	5
apgalvoja	5
mirst	5
sausu	5
paceldamies	5
ieskrēja	5
izbijies	5
«varbūt	5
jēra	5
bijāšanu	5
sirdīs	5
labāka	5
kaunā	5
grēciniekiem	5
slaucīdams	5
«raug	5
izpaust	5
atrod	5
svars	5
atvest	5
zobiem	5
pasmējās	5
aitiešus	5
vienaldzīga	5
smaidiem	5
nomanīju	5
suns	5
dūri	5
iztraucēja	5
tukšas	5
mucas	5
priecādamies	5
vedot	5
atraduši	5
izņemt	5
«pagaidi	5
izkrita	5
braukuši	5
atradies	5
uzturējās	5
pārliecināt	5
dzimtenē	5
mīlēja	5
ieminējās	5
kopa	5
zinot	5
jāpiemin	5
ārsta	5
laišanas	5
veselību	5
kalpošanas	5
labāku	5
sevim	5
brokastis	5
saimniecības	5
noziegumu	5
apmierināties	5
vajā	5
puķes	5
ziedi	5
augļiem	5
skaisto	5
derīgus	5
meklēdami	5
izsargāties	5
aizmaksāt	5
graša	5
noziegumiem	5
sirdīm	5
strādniekus	5
ļaunuma	5
bieži	5
jauku	5
mirt	5
viņās	5
runāšanu	5
kopt	5
īsos	5
saimniecību	5
uzmanību	5
manīm	5
cerē	5
jūrmalā	5
ciemoties	5
manās	5
bagātu	5
likteni	5
siržu	5
vaigus	5
savāds	5
nemanot	5
mīļš	5
zariem	5
atrados	5
žēlabas	5
iesākumā	5
karstuma	5
jauko	5
priecājās	5
dusu	5
smagāka	5
mute	5
pienākas	5
runājis	5
ieraudzīdams	5
strādājot	5
staigājot	5
bazūnēm	5
kaitēt	5
pierādīja	5
altāra	5
koks	5
piecpadsmit	5
labību	5
«tās	5
nezināt	5
nospriest	5
daļas	5
sila	5
lūgtu	5
atlīdzinājumu	5
rakstīja	5
kapeikām	5
laipnību	5
prasījuši	5
dabūjams	5
biedriem	5
labpatikšanā	5
nagos	5
furt	5
pestītājs	5
turējuši	5
cēloni	5
klajumā	5
saiešanas	5
apzinājās	5
nodomāja	5
dziedāšanu	5
publika	5
balodis	5
fantāzijas	5
attīstības	5
klausītāji	5
spārnu	5
pulksteni	5
radinieku	5
jātur	5
pretojās	5
zināmas	5
miesnieka	5
vadonis	5
«kāda	5
lādēt	5
pieklājīgi	5
baidījās	5
nebrauca	5
«bite	5
palocīdamies	5
kantora	5
mit	5
izskatītos	5
patikšanu	5
smieklus	5
palaisties	5
siltā	5
saulē	5
pieklājības	5
piedzīvot	5
pavadīt	5
pārdot	5
garīgu	5
«kāds	5
negribētu	5
atzīt	5
vecīša	5
sacīts	5
sentēvu	5
vāja	5
»»	5
vēlējās	5
smalku	5
vilkt	5
ēku	5
trauku	5
atrodoties	5
liecību	5
atdarīt	5
sirdīšanās	5
uzcēlušies	5
jaunākiem	5
došu	5
pagājušās	5
rādās	5
skaidrības	5
nedod	5
jaunām	5
cukura	5
bagāti	5
pameta	5
palieku	5
izsaukt	5
lūgdamies	5
kauna	5
jūtu	5
kalponi	5
paģiru	5
vaļa	5
piedurknes	5
izgājusi	5
sajēgas	5
neveicās	5
«klau	5
parunāties	5
padarīts	5
pildīt	5
atdod	5
ieročiem	5
grūta	5
negaiss	5
acumirkļus	5
jaunkundze	5
steigdamies	5
sitis	5
rullis	5
pudelēm	5
baltu	5
nepatikšanas	5
septiņdesmit	5
ēkām	5
izlīdzināšanas	5
iepirkt	5
skaņa	5
lāgā	5
was	5
atnākt	5
piedāvāja	5
pirkstiem	5
sieviešus	5
nokopt	5
netiktu	5
dzeršana	5
kārta	5
«augsta	5
nodomājis	5
gabalos	5
gaitiņam	5
sacījusi	5
patiesības	5
darām	5
kaimiņiem	5
būšanām	5
dabūšot	5
svētdienā	5
iešanas	5
lieliem	5
pazudis	5
drekberģam	5
istabām	5
atbild	5
ņemot	5
nedroši	5
cigārus	5
apziņa	5
zagļus	5
atzina	5
bēgt	5
pazīst	5
piekodinādams	5
nezinādams	5
jūdasa	5
uzdeva	5
tiesai	5
skrīveris	5
šad	5
staigādams	5
tiesām	5
augusta	5
svārkos	5
baltos	5
īstie	5
kungus	5
karstā	5
īstam	5
izrīkotājs	5
aplūkodams	5
izdzina	5
pusdikti	5
pārdeva	5
iedomāja	5
nelaimīgā	5
pazīstama	5
pirmajā	5
kliedz	5
dusas	5
slēpties	5
atspiedies	5
šņākšana	5
neizdosies	5
krūtīs	5
koka	5
līst	5
brīnošanos	5
nozīmē	5
dzīties	5
uzturu	5
sataisījies	5
atvadīties	5
neņems	5
jautrības	5
logi	5
velna	5
divreiz	5
saime	5
īsta	5
rāja	5
pazušana	5
šogad	5
sieviešu	5
prata	5
ēdieni	5
zemēm	5
groks	5
centieniem	5
uzdevumā	5
cienīgai	5
komitejā	5
krietnu	5
dzejas	5
rakstos	5
kādos	5
lūgumu	5
kārtībniekiem	5
šādus	5
melderis	5
šrekhuberi	5
palīdz	5
tiesāt	5
bargi	5
tūkstošiem	5
kļuvusi	5
dabūtu	5
slēpt	5
ievērojama	5
aizbraucis	5
mēles	5
pušķošanas	5
izgājuši	5
nemierīgi	5
atsvabināt	5
murgos	5
per	5
gādājam	5
dziesmām	5
rīksti	5
kāpa	5
noras	5
īgnumu	5
pieminēdams	5
biedrs	5
dzer	5
zādzības	5
nemierīgs	5
žēlot	5
tevīm	5
nonest	5
aizbēdzis	5
vernanderam	5
vernandera	5
«grabovskis	5
kundzi	5
kundzes	5
būšana	5
nelaimīgo	5
sprediķa	5
dziedātāji	5
korī	5
tausen	5
uzsprauda	5
«das	5
drei	5
bijāt	5
apglabāšanas	5
briesmīgu	5
flinti	5
muldēšana	5
nošāvis	5
vājnieka	5
grēka	5
elvīra	5
mācībā	4
viņdien	4
«tie	4
skola	4
gadās	4
dziļš	4
krustiem	4
savienoties	4
līdzinājās	4
caurcaurim	4
neļāva	4
drānas	4
segas	4
vienprātīgi	4
vecai	4
draudzenei	4
nepacietīgi	4
baznīca	4
glabā	4
lietiņas	4
vecāku	4
lādītes	4
labākās	4
saglauda	4
miķeļa	4
saukā	4
dažādu	4
vidutājiem	4
tētiņ	4
grūtu	4
zīmīti	4
pasniedza	4
skolotāju	4
vecenīti	4
jāsauc	4
tīruma	4
bada	4
ticība	4
pagriezusies	4
dzirdu	4
mākot	4
noskanēja	4
krustmāte	4
mācīties	4
lakata	4
meitenes	4
pilnos	4
ļauni	4
platmali	4
puķītes	4
pazīstu	4
nedomāju	4
turas	4
vienkop	4
skolās	4
piedzīvojis	4
pavēlēt	4
anniņas	4
miers	4
briesmīgā	4
īsas	4
jaunus	4
tuvojoties	4
nelabs	4
vezumi	4
saņemšanas	4
vezdams	4
jādodas	4
baltām	4
ceļam	4
vezumos	4
galds	4
barības	4
iepakaļ	4
paskatīdamās	4
lielākiem	4
gaitu	4
stāvam	4
galviņa	4
karājās	4
šķiltavas	4
teikdams	4
iebāza	4
auguma	4
piecus	4
svārki	4
cepure	4
sasiet	4
sievieti	4
sētu	4
pieauguši	4
zinādami	4
loku	4
kārtis	4
otrām	4
dzīvojamā	4
galiem	4
putru	4
modināja	4
saukdams	4
suņa	4
dzīdams	4
uztaisīja	4
jaunībā	4
dodas	4
grūtībām	4
sasniegt	4
iesākot	4
piedzīvojumiem	4
maziem	4
tavā	4
zīmējās	4
četriem	4
negribējās	4
nepazīs	4
nebūsat	4
galviņu	4
balts	4
lakats	4
labdien	4
ienācēja	4
kukuli	4
atnākusi	4
atnesusi	4
šūpuļa	4
dvieli	4
ieradums	4
rada	4
tolaiku	4
žīdam	4
spārni	4
zaļi	4
sirdījās	4
dziedātājus	4
gribējuši	4
strīpas	4
izdomāt	4
staigājis	4
klausītāju	4
pātarus	4
āras	4
istabiņas»	4
pielaižot	4
augstas	4
mūri	4
marijas	4
iznākt	4
stāstiem	4
lopiem	4
silta	4
pļaut	4
sevišķi	4
jūrmalas	4
pierē	4
šaurā	4
rauga	4
vestes	4
zodomas	4
bārzdu	4
šņāca	4
precēšanos	4
magaziņas	4
pērkons	4
uznākot	4
apkopt	4
aiztaisīja	4
raudam	4
svieda	4
troksnim	4
joni	4
atdabūt	4
apstājies	4
paskrēja	4
pacēlis	4
atstājis	4
«arī	4
pārmetošā	4
pasizdams	4
izcēlās	4
pļavām	4
rīkojās	4
salasīt	4
dzēst	4
ausi	4
bailīgā	4
žēlīgs	4
raut	4
skraidīt	4
stāstījis	4
zaldāts	4
krustam	4
steigšanās	4
pārgājis	4
glābšanas	4
ārprātā	4
četras	4
iedevusi	4
atnes	4
nemanīja	4
apskatījās	4
slaucīdama	4
raudāšanu	4
krēslas	4
redzēta	4
runātu	4
dega	4
sarkani	4
bērniņa	4
nelaimīgiem	4
necēlās	4
iedomājās	4
nesdami	4
pūlis	4
sarkana	4
apģērbies	4
ielikt	4
garāki	4
izšķiras	4
kalnu	4
spiests	4
vienreiz	4
piemeklēšanas	4
jāspriež	4
paštaisnības	4
skaņu	4
slikti	4
iesāktā	4
spriež	4
brīnuma	4
rikšos	4
spīduļiem	4
čigānu	4
mazām	4
izrunāja	4
«šodien	4
pircēju	4
grožus	4
ielejā	4
vieglāk	4
teikts	4
vērpšanu	4
gaidu	4
būšanu	4
skaitu	4
augsto	4
brīnoties	4
visādas	4
pilnīga	4
likts	4
tumšā	4
sanāca	4
nospriedām	4
raudams	4
pāru	4
ņurdēja	4
dabūjām	4
rīkoja	4
daudzina	4
apgriezās	4
vājš	4
nopietnībā	4
līdzzinātājs	4
apslēpts	4
grēcīgu	4
teicās	4
iepazīties	4
likšu	4
vilks	4
iededzināja	4
uzlicis	4
muļķis	4
gaļu	4
pavasarā	4
«viena	4
uzlūkot	4
čukstēja	4
stomījās	4
atmest	4
kausu	4
galdam	4
miesnieku	4
dzen	4
iedot	4
ielaist	4
auzas	4
zīmēdams	4
atcirta	4
maisu	4
nesaprotu	4
«zināms	4
uzstājās	4
kāpostus	4
apdomāt	4
punktum	4
netur	4
slavā	4
solīja	4
«rublis	4
solīts	4
solītas	4
sist	4
zehn	4
las	4
skaita	4
top	4
salikt	4
iznāk	4
izklīda	4
čukstēdami	4
gaisa	4
krīt	4
tīra	4
dzēruši	4
apklāj	4
naidu	4
zīmēm	4
auns	4
pagāns	4
noliecās	4
traku	4
apturēt	4
tumsu	4
kaušanās	4
laukiem	4
medīšanas	4
jokiem	4
biezs	4
aci	4
laimīgi	4
pārtiku	4
kartupeļu	4
godā	4
visādi	4
nepagāja	4
piedarbā	4
brālis	4
nepilnīgs	4
suni	4
lasīdams	4
nemitējās	4
pārmeta	4
drēbju	4
vecuma	4
veseliem	4
ticēja	4
amatu	4
lepnumu	4
ļauj	4
sūtīts	4
jutās	4
spirgtāka	4
nopietns	4
grāmata	4
noslīdēja	4
balta	4
vājnieci	4
nomanu	4
neatrodas	4
mūžīgu	4
skaistu	4
aicināta	4
satiksimies	4
platā	4
šaušalām	4
izbailēm	4
domīgs	4
neiedrošinājos	4
pusnakti	4
atvieglināt	4
ziedos	4
uzlūko	4
nevajadzētu	4
rožu	4
ievērojami	4
krūmiem	4
nekādiem	4
izdod	4
krāšņi	4
vārdiņu	4
zīmju	4
apliecina	4
aukstuma	4
nelaimīgu	4
soda	4
piepildīt	4
ienaidnieks	4
pirmajiem	4
lielāki	4
nemēdz	4
saiešanām	4
svētības	4
augļu	4
vismaz	4
apkopšanas	4
senāk	4
gājusi	4
kalpot	4
laipnā	4
ved	4
iezīmēts	4
mūžībā	4
neatradīsies	4
tagadējo	4
sacīšu	4
vēlēties	4
zināju	4
darītājs	4
jārauga	4
darīšana	4
izsargāt	4
klāties	4
nebēdājies	4
«tava	4
kavējas	4
manām	4
jaukās	4
droša	4
jūru	4
cerība	4
pieņēmās	4
paguruši	4
atļāva	4
ilzi	4
kupli	4
sarunas	4
vāju	4
mājnieki	4
krājums	4
eņģeļi	4
nespētu	4
laimību	4
atvēra	4
jēzus	4
jaukumā	4
palmu	4
zarus	4
stiprā	4
dārgās	4
pazušanā	4
pēdējai	4
stundas	4
steidzaties	4
celiņu	4
